,Turno,ID Empleado,Apellido,Nombre,ID Puesto,Email,Puesto,Departamento,Tipo Puesto
1035,,382,GARCIA,CLAUDIO,45-11000,claudio.garcia@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1036,,433,ROBLES,LUZ,45-11000,luz.robles@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1037,,465,SIERRA,ELMIRA,45-11000,elmira.sierra@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1038,,476,OCAÑO,DANIA,45-11000,dania.ocaño@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1039,,515,MORENO,MANUEL,45-11000,manuel.moreno@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1040,,562,Giraldo,Marcela,45-11000,marcela.giraldo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1041,,568,MONTERO,MARIA,45-11000,maria.montero@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1042,,665,MONGE,MARIA,45-11000,maria.monge@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1043,,681,Villa,Fernando,45-11000,fernando.villa@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1044,,741,ORTEGA,PEÑA,45-11000,peña.ortega@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1045,,816,OCHOA,FRANCISCO,45-11000,francisco.ochoa@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1046,,919,MORALES,GLORIA,45-11000,gloria.morales@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1047,,1019,MORENO,HECTOR,45-11000,hector.moreno@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1048,,1093,MEDINA,ESQUER,45-11000,esquer.medina@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1049,,1169,NAVARRO,ISELA,45-11000,isela.navarro@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1050,,1260,SAUCEDO,FERNANDO,45-11000,fernando.saucedo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1051,,1475,PEÑA,JOSE,45-11000,jose.peña@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1052,,1576,Soto,Juan ,45-11000,juan .soto@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1053,,1606,ISLAS,KARLA,45-11000,karla.islas@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1054,,1638,Moreno,María,45-11000,maría.moreno@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1055,,1688,CRUZ,HECTOR,45-11000,hector.cruz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1056,,1775,PERAL,SANDY,45-11000,sandy.peral@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1057,,1937,Villegas,Luis ,45-11000,luis .villegas@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1058,,1982,MORALES,MAGDALENA,45-11000,magdalena.morales@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1059,,73,ZAZUETA,JORGE,45-11000,jorge.zazueta@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1060,,138,ESTRADA,JAIME,45-11000,jaime.estrada@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1061,,149,LOPEZ,JOSE,45-11000,jose.lopez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1062,,244,URBINA,ANGEL,45-11000,angel.urbina@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1063,,252,HUERTA,JOSE,45-11000,jose.huerta@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1064,,292,COTA,JULIO,45-11000,julio.cota@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1065,,298,VALDEZ,ANTONIO,45-11000,antonio.valdez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1066,,309,PEREZ,LUCIA,45-11000,lucia.perez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1067,,319,MARTINEZ,JUAN,45-11000,juan.martinez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1068,,324,CHAVARRIA,ARACELI,45-11000,araceli.chavarria@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1069,,354,MARTINEZ,CARLOS,45-11000,carlos.martinez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1070,,422,DURAZO,LUIS,45-11000,luis.durazo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1071,,470,Taborda,Luis ,45-11000,luis .taborda@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1072,,495,Echeverry,Marcela,45-11000,marcela.echeverry@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1073,,501,MONTAÑO,MARIA,45-11000,maria.montaño@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1074,,576,CORONADO,EDUARDO,45-11000,eduardo.coronado@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1075,,605,SOQUI,MARIA,45-11000,maria.soqui@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1076,,654,JUSTINIANI,MANUEL,45-11000,manuel.justiniani@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1077,,682,ORCI,GUADALUPE,45-11000,guadalupe.orci@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1078,,745,DIAZ,FERNANDO,45-11000,fernando.diaz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1079,,804,D`LIRA,MAGDALENA,45-11000,magdalena.d`lira@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1080,,930,AINZA,GOMEZ,45-11000,gomez.ainza@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1081,,951,MACHADO,GUADALUPE,45-11000,guadalupe.machado@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1082,,1007,Escobar,Marcela,45-11000,marcela.escobar@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1083,,1316,Hoyos ,Genni,45-11000,genni.hoyos @tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1084,,1504,Orrego,Maria,45-11000,maria.orrego@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1085,,1683,RUIZ,LEON,45-11000,leon.ruiz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1086,,1696,Cardona,León,45-11000,león.cardona@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1087,,13,Hoyos ,Lucia,45-11000,lucia.hoyos @tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1088,,124,LEYVA,ISAAC,45-11000,isaac.leyva@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1089,,344,Loaiza,Bryan,45-11000,bryan.loaiza@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1090,,430,GURROLA,DAGOBERTO,45-11000,dagoberto.gurrola@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1091,,581,FLORES,EDUARDO,45-11000,eduardo.flores@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1092,,633,MONTENEGRO,ESTHELA,45-11000,esthela.montenegro@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1093,,726,GALINDO,FIGUEROA,45-11000,figueroa.galindo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1094,,834,GURROLA,FRANCISCO,45-11000,francisco.gurrola@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1095,,838,Soto ,Maria,45-11000,maria.soto @tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1096,,1053,RAMOS,HERCULANO,45-11000,herculano.ramos@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1097,,1152,MOROYOQUI,FRANCISCO,45-11000,francisco.moroyoqui@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1098,,1192,PINELLI,JESUS,45-11000,jesus.pinelli@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1099,,1545,GARCIA,JUAN,45-11000,juan.garcia@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1100,,1663,LUNA,GUADALUPE,45-11000,guadalupe.luna@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1101,,1849,ROBLES,LOPEZ,45-11000,lopez.robles@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1102,,1968,Ayala,Luz,45-11000,luz.ayala@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1103,,127,LAGUNA,JOSE,45-11000,jose.laguna@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1104,,300,RODRIGUEZ,JORGE,45-11000,jorge.rodriguez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1105,,305,TORTOLEDO,ANUEL,45-11000,anuel.tortoledo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1106,,384,MEJIA,CARLOS,45-11000,carlos.mejia@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1107,,393,Moreno,Juliana,45-11000,juliana.moreno@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1108,,403,SOTO,LAMBERTO,45-11000,lamberto.soto@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1109,,549,MEZA,EDITH,45-11000,edith.meza@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1110,,566,ACUÑA,EDUARDO,45-11000,eduardo.acuña@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1111,,618,Sanchez,Marleny,45-11000,marleny.sanchez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1112,,657,Montoya,Fernando,45-11000,fernando.montoya@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1113,,796,MILTON,LUNA,45-11000,luna.milton@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1114,,824,RAMIREZ,FRANCISCO,45-11000,francisco.ramirez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1115,,872,GARCIA,ERNESTO,45-11000,ernesto.garcia@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1116,,887,DANIEL,MANUELA,45-11000,manuela.daniel@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1117,,895,RUIZ,GILDARDO,45-11000,gildardo.ruiz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1118,,900,GALAZ,RITA,45-11000,rita.galaz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1119,,1088,Gomez,Isbelia,45-11000,isbelia.gomez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1120,,1180,MATA,JESUS,45-11000,jesus.mata@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1121,,1396,GALLARDO,JOSE,45-11000,jose.gallardo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1122,,1514,TOYOS,JOSE,45-11000,jose.toyos@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1123,,1535,ALDACO,JUAN,45-11000,juan.aldaco@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1124,,1625,RAMOS,LAMBERTO,45-11000,lamberto.ramos@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1125,,1633,TAPIA,LAMBERTO,45-11000,lamberto.tapia@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1126,,1714,COFFEY,LEOVIGILDO,45-11000,leovigildo.coffey@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1127,,1789,NEVAREZ,LLAMAS,45-11000,llamas.nevarez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1128,,1926,Monsalve,Lucia,45-11000,lucia.monsalve@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1129,,1975,Hoyos ,Esmeralda,45-11000,esmeralda.hoyos @tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1130,,93,RODRIGUEZ,HECTOR,45-11000,hector.rodriguez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1131,,136,CORELLA,ALBERTO,45-11000,alberto.corella@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1132,,219,SOTO,JOEL,45-11000,joel.soto@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1133,,247,CONTRERAS,JOSE,45-11000,jose.contreras@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1134,,257,Lopez,Juliana,45-11000,juliana.lopez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1135,,386,Londoño,Juan ,45-11000,juan .londoño@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1136,,408,Bustamante,Luis ,45-11000,luis .bustamante@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1137,,466,OLIVAS,LUIS,45-11000,luis.olivas@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1138,,505,LEYVA,EDITH,45-11000,edith.leyva@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1139,,558,CALLEJA,EDNA,45-11000,edna.calleja@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1140,,621,JIMENEZ,ESPERANZA,45-11000,esperanza.jimenez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1141,,627,BURBOA,ESTHELA,45-11000,esthela.burboa@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1142,,668,VALENZUELA,ERNESTO,45-11000,ernesto.valenzuela@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1143,,785,CAÑEDO,ENRIQUETA,45-11000,enriqueta.cañedo@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1144,,940,PATIÑO,GRISELDA,45-11000,griselda.patiño@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1145,,1004,GALAZ,GUILIBERTO,45-11000,guiliberto.galaz@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1146,,1051,LEYVA,FRANCISCO,45-11000,francisco.leyva@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1147,,1255,RENDON,JESUS,45-11000,jesus.rendon@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1148,,1294,MOLINA,MARIA,45-11000,maria.molina@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1149,,1362,ENRIQUEZ,JOSE,45-11000,jose.enriquez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1150,,1503,Monsalve,Gloria,45-11000,gloria.monsalve@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1151,,1562,MORAN,JUAN,45-11000,juan.moran@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1152,,1596,DAVILA,JULIO,45-11000,julio.davila@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1153,,1615,MONTERO,KARLA,45-11000,karla.montero@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1154,,1645,RIVERA,LANDAVAZO,45-11000,landavazo.rivera@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1155,,1651,ACUÑA,MARTHA,45-11000,martha.acuña@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1156,,159,GUERRA,ALBERTO,45-11000,alberto.guerra@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1157,,1193,GONZALEZ,ALBA,45-11000,alba.gonzalez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1158,,1428,MEDINA,JOSE,45-11000,jose.medina@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1159,,1739,ESTRADA,LEOVIGILDO,45-11000,leovigildo.estrada@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1160,,1950,PEINADO,LUNA,45-11000,luna.peinado@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1161,,20,ORTEGA,ALBERTO,45-11000,alberto.ortega@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1162,,92,GAUTRIN,HECTOR,45-11000,hector.gautrin@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1163,,150,WILSON,JAVIER,45-11000,javier.wilson@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1164,,226,SALAS,JOSE,45-11000,jose.salas@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1165,,246,Soto ,Juan ,45-11000,juan .soto @tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1166,,335,GURROLA,ARACELI,45-11000,araceli.gurrola@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1167,,356,Atehortua,Luis ,45-11000,luis .atehortua@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1168,,372,JUVERA,JOSEFINA,45-11000,josefina.juvera@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1169,,482,PERAZA,MANZANARES,45-11000,manzanares.peraza@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1170,,603,CELAYA,ELVIA,45-11000,elvia.celaya@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1171,,623,Betancur,luz ,45-11000,luz .betancur@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1172,,636,BORQUEZ,MARTHA,45-11000,martha.borquez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1173,,1523,Taborda,Maria,45-11000,maria.taborda@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1174,,1704,ZAZUETA,LEOPOLDO,45-11000,leopoldo.zazueta@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1175,,1759,Gomez,Liliana,45-11000,liliana.gomez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1176,,1993,ENRIQUEZ,HERCULANO,45-11000,herculano.enriquez@tractchun.com,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios
1177,,101,RODRIGUEZ,BURROLA,80-22000,burrola.rodriguez@tractchun.com,Gerente de mantenimiento,MANTENIMIENTO,Gerencia
1178,,135,NORIEGA,MARCOS,80-22000,marcos.noriega@tractchun.com,Gerente de mantenimiento,MANTENIMIENTO,Gerencia
1179,,145,CONTRERAS,RENE,80-22000,rene.contreras@tractchun.com,Gerente de mantenimiento,MANTENIMIENTO,Gerencia
1180,,85,LOPEZ,AARON,80-22000,aaron.lopez@tractchun.com,Gerente de mantenimiento,MANTENIMIENTO,Gerencia
1181,,119,AMAYA,ALVARO,50-60010,alvaro.amaya@tractchun.com,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo
1182,,207,SANTACRUZ,MORALES,50-60010,morales.santacruz@tractchun.com,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo
1183,,103,VALENZUELA,ALONSO,50-60010,alonso.valenzuela@tractchun.com,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo
1184,,197,GASTELUM,MORALES,50-60010,morales.gastelum@tractchun.com,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo
1185,,126,Velez,Luz,80-22210,luz.velez@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1186,,326,LOPEZ,DIOS,80-22210,dios.lopez@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1187,,410,ESCALANTE,ERIKA,80-22210,erika.escalante@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1188,,548,COSS,IRENE,80-22210,irene.coss@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1189,,701,DUARTE,VILLEGAS,80-22210,villegas.duarte@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1190,,767,Mira,Adrian,80-22210,adrian.mira@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1191,,798,Agudelo,Alberto,80-22210,alberto.agudelo@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1192,,912,BRIBIESCA,ERIKA,80-22210,erika.bribiesca@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1193,,1034,ARVAYO,SARA,80-22210,sara.arvayo@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1194,,1038,VALENCIA,LUIS,80-22210,luis.valencia@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1195,,1084,MONTAÑO,CECILIA,80-22210,cecilia.montaño@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1196,,1094,BURGOS,MARIA,80-22210,maria.burgos@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1197,,1107,ROMERO,ELDA,80-22210,elda.romero@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1198,,1130,Misas,Maria,80-22210,maria.misas@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1199,,167,Prisco,Maria,80-22210,maria.prisco@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1200,,316,ESCALANTE,RAMSES,80-22210,ramses.escalante@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1201,,355,ORCI,ROMERO,80-22210,romero.orci@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1202,,400,ROBLES,EDGARD,80-22210,edgard.robles@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1203,,444,Loaiza,Sandra,80-22210,sandra.loaiza@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1204,,487,DUARTE,GILBERTO,80-22210,gilberto.duarte@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1205,,520,GALLEGO,GUADALUPE,80-22210,guadalupe.gallego@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1206,,530,IBARRA,VERONICA,80-22210,veronica.ibarra@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1207,,578,RAMIREZ,JAIME,80-22210,jaime.ramirez@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1208,,793,Piedrahita,Genni,80-22210,genni.piedrahita@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
1209,,861,BURGOS,GERARDO,80-22210,gerardo.burgos@tractchun.com,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios
